,Ligand_Short_Hand_descrip_Tollman Cone Angle/Bite Angle,Ligand_Short_Hand_descrip_Denticity,Ligand_Short_Hand_descrip_Hybridisation,Ligand_Short_Hand_descrip_E (HOMO),Ligand_Short_Hand_descrip_E (LUMO),Ligand_Short_Hand_descrip_Steric Parameter,Ligand_Short_Hand_descrip_Proton Affinity ,Base_Short_Hand_descrip_pKa in Water,Base_Short_Hand_descrip_Organic/Inorganic,Base_Short_Hand_descrip_# of Deprotonations,Solvent_1_Short_Hand_descrip_Polarity of Co-Solvent (PCA1),Solvent_1_Short_Hand_descrip_Polarisability (PCA2),Solvent_1_Short_Hand_descrip_Hydrogen Bonding (PCA3),Solvent_1_Short_Hand_descrip_PCA4*,Reactant_1_Name_6-Bromoquinoline,Reactant_1_Name_6-Iodoquinoline,Reactant_1_Name_6-Quinolineboronic acid pinacol ester,Reactant_1_Name_6-chloroquinoline,Reactant_1_Name_6-quinoline-boronic acid hydrochloride,Reactant_1_Name_6-triflatequinoline,Reactant_1_Name_Potassium quinoline-6-trifluoroborate,"Reactant_2_Name_2a, Boronic Acid","Reactant_2_Name_2b, Boronic Ester","Reactant_2_Name_2c, Trifluoroborate","Reactant_2_Name_2d, Bromide",Product_Yield_PCT_Area_UV
4498,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.35231399367783406
4499,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.180895932638592
4501,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.16588653853216598
4502,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.185757416100608
4504,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.198655509604828
4505,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.241886125300639
4507,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.19585518535111798
4509,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.179642716858527
4510,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.24196041011149
4511,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-2.67998,0.527336,-1.58183,-0.775239,0,0,0,1,0,0,0,0,0,1,0,0.16503040160420301
4525,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.249345519017724
4526,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.18716179860488802
4528,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.19906356951788698
4529,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.183008646618592
4531,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.49994714159326004
4533,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.48273728327325005
4534,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.246833379291349
4535,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.21676518472199302
4537,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.220987725253555
4538,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.219469342345694
4540,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.181169726667185
4541,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.17599432122965697
4543,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.411946761873601
4545,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.470069561627249
4546,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.247144824606393
4547,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.187560106682742
4549,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.213524682507061
4550,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.176311322258592
4552,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.169786867022265
4553,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.151626706688503
4555,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.41967098465394004
4557,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.590774065713956
4558,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.39337718750502
4559,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.174301383142363
4561,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.232332324680959
4562,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.21303839215281703
4564,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.191024379848062
4565,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.14975182166770298
4567,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.34854643385599204
4569,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.381387889581217
4570,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.225468844955266
4571,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.6,1.0,2.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.190397408475386
4573,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.189653802216036
4574,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.38794195215181604
4576,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.17015547320681398
4577,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.182739008476155
4579,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.210556483618235
4581,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.23148996571470298
4582,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.222710179095998
4583,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.171217266405571
4585,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.21117545745021601
4586,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.223059588132792
4588,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.197216294400158
4589,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.177674854495982
4591,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.199335003352562
4593,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.290329135474822
4594,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.265032549898113
4595,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.194448620252168
4597,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.19819066109967898
4598,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.19284744473859403
4600,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.21388525763169197
4601,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.17831275924437498
4603,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.486564394760715
4605,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.434465161484757
4606,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.246370699987248
4607,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-4.10648,-4.89092,0.651199,-0.305101,0,0,0,1,0,0,0,0,0,1,0,0.18508735042501
4620,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.5450722164623459
4621,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.636951525868476
4623,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.50681604713316
4624,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.668697789860257
4626,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.482521939276366
4628,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.548645895107187
4629,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.48878446603453396
4630,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.271405798189702
4632,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.453511385147187
4633,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.712547868389221
4635,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.495763451234986
4636,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.8086456762328269
4638,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.654437297038207
4640,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.7803892573592079
4641,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.35523516237654595
4642,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4644,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.337879429839494
4645,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4647,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.195069136112674
4648,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.690598882971141
4650,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4652,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.921947956172235
4653,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4654,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,17.0,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4656,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.562038957874574
4657,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.505566734457544
4659,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.415577763479258
4660,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.669204178444905
4662,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.23013080293333701
4664,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.362836233855746
4665,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4666,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.6,1.0,2.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4668,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4669,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.397195880641831
4671,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.37258501525549903
4672,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.5883820007211721
4674,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.21710852919339999
4676,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.268682881495876
4677,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4678,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,10.8,1.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4680,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.540154963544849
4681,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.655383489179878
4683,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.593684961803891
4684,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.685729186465659
4686,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.5799041341957359
4688,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.7235724525858571
4689,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.43640579184398703
4690,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,3.2,0.0,1.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.28257499244878104
4692,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.40993572773934406
4693,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.489521516572203
4695,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.279394495256371
4696,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.519931110528669
4698,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4700,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.217822498542321
4701,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4702,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,2.1,0.0,3.0,-9.22003,-3.67193,4.60824,-1.27075,0,0,0,0,1,0,0,0,0,0,1,0.0
4716,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.0
4717,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.0
4719,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.0
4720,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.188123347795281
4722,208.0,1.0,1.0,-0.17,-0.038,24.06,255.96,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.19542814516562299
4724,221.0,1.0,1.0,-0.181,-0.05,22.15,255.65,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.163529086131536
4725,99.6,2.0,2.0,-0.1869,-0.0506,23.343240404530764,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.199559208809091
4726,102.7,2.0,2.0,-0.1869,-0.0506,25.449789796062706,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.0
4728,182.0,1.0,0.0,-0.173,0.028,23.38,250.8,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.402439303822655
4729,145.0,1.0,0.0,-0.187,-0.051,8.0,241.3,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.45856448024225005
4731,170.0,1.0,0.0,-0.177,0.026,16.65,250.4,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.305005829425026
4732,194.0,1.0,2.0,-0.182,-0.049,30.11,244.1,15.7,0.0,1.0,-2.18069,-1.48531,-0.247267,-2.24492,0,0,0,0,1,0,0,0,0,0,1,0.275584273396117
